ID;Name;Suggested URL;Link position;Has Address;Has Email;Has ID;Has Name;Has Phone;Has Populated place;Has equal domain;Has Simple Suggested URL;OBEC;Known OBEC;sum;Score
000000055;Italian National Institute of Statistics;https://db.nomics.world/ISTAT;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.istat.it;1;2.0;1.94
000000055;Italian National Institute of Statistics;https://mapcarta.com/N6241969395;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.istat.it;1;2.0;1.88
000000055;Italian National Institute of Statistics;https://marketplace.officialstatistics.org/partner/italian_national_institute_of_statistics;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.istat.it;1;0.0;0.0
000000055;Italian National Institute of Statistics;https://www.inps.it/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.istat.it;1;1.0;0.95
000000055;Italian National Institute of Statistics;https://www.istat.it/en/;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;https://www.istat.it;1;6.0;6.0
000000055;Italian National Institute of Statistics;https://www.wikiwand.com/en/Italian_National_Institute_of_Statistics;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.istat.it;1;2.0;1.92
000000056;Italian National Institute of Statistics;https://db.nomics.world/ISTAT;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.94
000000056;Italian National Institute of Statistics;https://mapcarta.com/N6241969395;6.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.88
000000056;Italian National Institute of Statistics;https://marketplace.officialstatistics.org/partner/italian_national_institute_of_statistics;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000056;Italian National Institute of Statistics;https://www.inps.it/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000056;Italian National Institute of Statistics;https://www.istat.it/en/;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;;0;5.0;5.0
000000056;Italian National Institute of Statistics;https://www.wikiwand.com/en/Italian_National_Institute_of_Statistics;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.92
000000057;Istat – Istituto nazionale di statistica;https://www.istat.it/;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.istat.it;1;4.0;3.96
000000057;Istat – Istituto nazionale di statistica;https://www.istat.it/en/;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;https://www.istat.it;1;5.0;5.0
000000057;Istat – Istituto nazionale di statistica;https://www.istat.org/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.istat.it;1;1.0;0.94
000000058;Istat – Istituto nazionale di statistica;https://www.istat.it/;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;3.0;2.97
000000058;Istat – Istituto nazionale di statistica;https://www.istat.it/en/;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;;0;4.0;4.0
000000058;Istat – Istituto nazionale di statistica;https://www.istat.org/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.94
000000060;Statistical Service;https://statsghana.gov.gh/;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;http://www.cystat.gov.cy;1;2.0;2.0
000000061;Statistical Service;https://statsghana.gov.gh/;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;2.0
000000062;Statistical Service;https://statsghana.gov.gh/;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;2.0
000000063;Kosovo Agency of Statistics;http://cbonds.com/organisations/emitent/197799;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;1.0;0.96
000000063;Kosovo Agency of Statistics;https://ask.rks-gov.net/en/kosovo-agency-of-statistics;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;https://ask.rks-gov.net;1;3.0;3.0
000000063;Kosovo Agency of Statistics;https://bqk-kos.org/kosovo-economy-at-a-glance/?lang=en;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;1.0;0.91
000000063;Kosovo Agency of Statistics;https://kosovoprojects.eu/;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;https://ask.rks-gov.net;1;3.0;2.79
000000063;Kosovo Agency of Statistics;https://slideplayer.com/slide/16266729/;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;1.0;0.92
000000063;Kosovo Agency of Statistics;https://www.cia.gov/library/publications/the-world-factbook/geos/kv.html;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://ask.rks-gov.net;1;1.0;0.95
000000063;Kosovo Agency of Statistics;https://www.loc.gov/item/lcwaN0014040/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;0.0;0.0
000000064;Kosovo Agency of Statistics;http://cbonds.com/organisations/emitent/197799;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.96
000000064;Kosovo Agency of Statistics;https://bqk-kos.org/kosovo-economy-at-a-glance/?lang=en;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000064;Kosovo Agency of Statistics;https://kosovoprojects.eu/;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;;0;3.0;2.79
000000064;Kosovo Agency of Statistics;https://slideplayer.com/slide/16266729/;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.92
000000064;Kosovo Agency of Statistics;https://www.cia.gov/library/publications/the-world-factbook/geos/kv.html;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0;1.0;0.95
000000064;Kosovo Agency of Statistics;https://www.loc.gov/item/lcwaN0014040/;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000065;Agency of Statistics;https://nsa.org.na/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://ask.rks-gov.net;1;1.0;0.94
000000065;Agency of Statistics;https://world-statistics.org/index-pop.php;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;1.0;0.92
000000065;Agency of Statistics;https://www.census.gov/programs-surveys/international-programs/about/related-sites.html;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;1.0;0.9299999999999999
000000065;Agency of Statistics;https://www.ilo.org/stat/lang--en/index.htm;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://ask.rks-gov.net;1;0.0;0.0
000000065;Agency of Statistics;https://www.ons.gov.uk/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://ask.rks-gov.net;1;1.0;0.95
000000066;Agency of Statistics;https://nsa.org.na/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.94
000000066;Agency of Statistics;https://world-statistics.org/index-pop.php;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.92
000000066;Agency of Statistics;https://www.census.gov/programs-surveys/international-programs/about/related-sites.html;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.9299999999999999
000000066;Agency of Statistics;https://www.ilo.org/stat/lang--en/index.htm;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000066;Agency of Statistics;https://www.ons.gov.uk/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000067;Central Statistical Bureau;https://world-statistics.org/index-pop.php;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.csb.gov.lv;1;1.0;0.91
000000067;Central Statistical Bureau;https://www.cbs.cw/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.csb.gov.lv;1;1.0;0.94
000000067;Central Statistical Bureau;https://www.csb.gov.kw/Default_EN;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.csb.gov.lv;1;1.0;0.98
000000067;Central Statistical Bureau;https://www.csb.gov.lv/en/sakums;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;6.0;5.94
000000067;Central Statistical Bureau;https://www.csb.gov.lv/en/statistics;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;6.0;6.0
000000067;Central Statistical Bureau;https://www.gov.il/en/departments/central_bureau_of_statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.csb.gov.lv;1;0.0;0.0
000000068;Central Statistical Bureau;https://world-statistics.org/index-pop.php;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.csb.gov.lv;1;1.0;0.91
000000068;Central Statistical Bureau;https://www.cbs.cw/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.csb.gov.lv;1;1.0;0.94
000000068;Central Statistical Bureau;https://www.csb.gov.kw/Default_EN;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://www.csb.gov.lv;1;1.0;0.98
000000068;Central Statistical Bureau;https://www.csb.gov.lv/en/sakums;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;6.0;5.94
000000068;Central Statistical Bureau;https://www.csb.gov.lv/en/statistics;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;6.0;6.0
000000068;Central Statistical Bureau;https://www.gov.il/en/departments/central_bureau_of_statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.csb.gov.lv;1;0.0;0.0
000000069;Central Statistical Bureau;https://world-statistics.org/index-pop.php;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000069;Central Statistical Bureau;https://www.cbs.cw/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.94
000000069;Central Statistical Bureau;https://www.csb.gov.kw/Default_EN;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.98
000000069;Central Statistical Bureau;https://www.csb.gov.lv/en/sakums;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;5.0;4.95
000000069;Central Statistical Bureau;https://www.csb.gov.lv/en/statistics;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;5.0;5.0
000000069;Central Statistical Bureau;https://www.gov.il/en/departments/central_bureau_of_statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000070;Central Statistical Bureau;https://world-statistics.org/index-pop.php;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000070;Central Statistical Bureau;https://www.cbs.cw/;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.94
000000070;Central Statistical Bureau;https://www.csb.gov.kw/Default_EN;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.98
000000070;Central Statistical Bureau;https://www.csb.gov.lv/en/sakums;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;5.0;4.95
000000070;Central Statistical Bureau;https://www.csb.gov.lv/en/statistics;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;5.0;5.0
000000070;Central Statistical Bureau;https://www.gov.il/en/departments/central_bureau_of_statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000071;Central Statistical Bureau of Latvia;https://spkc.gov.lv/;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;https://www.csb.gov.lv;1;2.0;1.8599999999999999
000000071;Central Statistical Bureau of Latvia;https://www.apollo.io/companies/Central-Statistical-Bureau-of-Latvia/54a1361f69702d3e8355e400;8.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.csb.gov.lv;1;2.0;1.84
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv/;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;https://www.csb.gov.lv;1;4.0;3.92
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv/en/about-us;3.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;5.0;4.85
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv/en/about-us/overview;4.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;5.0;4.8
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv/en/sakums;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;5.0;5.0
000000071;Central Statistical Bureau of Latvia;https://www.csb.gov.lv/en/statistics;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;https://www.csb.gov.lv;1;5.0;4.95
000000072;Statistics Lithuania;https://www.cia.gov/library/publications/the-world-factbook/geos/lh.html;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.stat.gov.lt;1;1.0;0.91
000000072;Statistics Lithuania;https://www.stat.gov.lt/;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;https://www.stat.gov.lt;1;7.0;7.0
000000073;Statistics Lithuania;https://www.cia.gov/library/publications/the-world-factbook/geos/lh.html;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0;1.0;0.91
000000073;Statistics Lithuania;https://www.stat.gov.lt/;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;;0;6.0;6.0
000000074;Statistics Lithuania;https://www.cia.gov/library/publications/the-world-factbook/geos/lh.html;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.stat.gov.lt;1;1.0;0.91
000000074;Statistics Lithuania;https://www.stat.gov.lt/;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;https://www.stat.gov.lt;1;5.0;5.0
000000076;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://www.llv.li;1;0.0;0.0
000000076;Office of Statistics;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://www.llv.li;1;1.0;1.0
000000077;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000077;Office of Statistics;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;1.0
000000078;Office of Statistics;https://www.gov.uk/government/organisations/office-for-national-statistics;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000078;Office of Statistics;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;1.0
000000079;National Institute of Statistics and Economic Studies;https://dictionary.reverso.net/english-french/national+institute+of+statistics+and+economic+studies;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://statistiques.public.lu;1;1.0;0.91
000000079;National Institute of Statistics and Economic Studies;https://insse.ro/cms/en;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://statistiques.public.lu;1;0.0;0.0
000000079;National Institute of Statistics and Economic Studies;https://knoema.com/atlas/sources/INSEE;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://statistiques.public.lu;1;2.0;1.94
000000079;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://statistiques.public.lu;1;1.0;0.98
000000079;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://statistiques.public.lu;1;1.0;1.0
000000079;National Institute of Statistics and Economic Studies;https://www.university-directory.eu/France/National-Institute-of-Statistics-and-Economic-Studies.html;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://statistiques.public.lu;1;2.0;1.92
000000080;National Institute of Statistics and Economic Studies;https://dictionary.reverso.net/english-french/national+institute+of+statistics+and+economic+studies;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000080;National Institute of Statistics and Economic Studies;https://insse.ro/cms/en;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000080;National Institute of Statistics and Economic Studies;https://knoema.com/atlas/sources/INSEE;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.94
000000080;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.98
000000080;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;1.0
000000080;National Institute of Statistics and Economic Studies;https://www.university-directory.eu/France/National-Institute-of-Statistics-and-Economic-Studies.html;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.92
000000081;National Institute of Statistics and Economic Studies;https://dictionary.reverso.net/english-french/national+institute+of+statistics+and+economic+studies;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000081;National Institute of Statistics and Economic Studies;https://insse.ro/cms/en;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000081;National Institute of Statistics and Economic Studies;https://knoema.com/atlas/sources/INSEE;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.94
000000081;National Institute of Statistics and Economic Studies;https://www.gouvernement.fr/en/statistics;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.98
000000081;National Institute of Statistics and Economic Studies;https://www.insee.fr/en/accueil;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;1.0
000000081;National Institute of Statistics and Economic Studies;https://www.university-directory.eu/France/National-Institute-of-Statistics-and-Economic-Studies.html;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.92
000000082;National Statistics Office;http://l-lists.com/en/lists/0qc3zn.html;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;1.0;0.91
000000082;National Statistics Office;https://www.bbc.com/news/topics/cx1m7zg0w2qt/office-for-national-statistics;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000082;National Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000082;National Statistics Office;https://www.indeed.co.uk/cmp/Office-For-National-Statistics/reviews;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000082;National Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://nso.gov.mt;1;1.0;1.0
000000083;National Statistics Office;http://l-lists.com/en/lists/0qc3zn.html;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.91
000000083;National Statistics Office;https://www.bbc.com/news/topics/cx1m7zg0w2qt/office-for-national-statistics;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000083;National Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000083;National Statistics Office;https://www.indeed.co.uk/cmp/Office-For-National-Statistics/reviews;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;0.0
000000083;National Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;1.0
000000084;National Statistics Office;http://l-lists.com/en/lists/0qc3zn.html;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;1.0;0.91
000000084;National Statistics Office;https://www.bbc.com/news/topics/cx1m7zg0w2qt/office-for-national-statistics;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000084;National Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000084;National Statistics Office;https://www.indeed.co.uk/cmp/Office-For-National-Statistics/reviews;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000084;National Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://nso.gov.mt;1;1.0;1.0
000000085;National Statistics Office;http://l-lists.com/en/lists/0qc3zn.html;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;1.0;0.91
000000085;National Statistics Office;https://www.bbc.com/news/topics/cx1m7zg0w2qt/office-for-national-statistics;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000085;National Statistics Office;https://www.gov.uk/government/organisations/office-for-national-statistics;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000085;National Statistics Office;https://www.indeed.co.uk/cmp/Office-For-National-Statistics/reviews;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;https://nso.gov.mt;1;0.0;0.0
000000085;National Statistics Office;https://www.ons.gov.uk/;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://nso.gov.mt;1;1.0;1.0
000000086;National Bureau of Statistics;http://www.stats.gov.cn/english/;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://statistica.gov.md;1;1.0;1.0
000000086;National Bureau of Statistics;https://statistica.gov.md/index.php?l=en;4.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;https://statistica.gov.md;1;6.0;5.76
000000086;National Bureau of Statistics;https://statisticsmaldives.gov.mv/;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://statistica.gov.md;1;2.0;1.8599999999999999
000000086;National Bureau of Statistics;https://www.knbs.or.ke/;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://statistica.gov.md;1;2.0;1.94
000000086;National Bureau of Statistics;https://www.nbs.go.tz/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;https://statistica.gov.md;1;2.0;1.96
000000086;National Bureau of Statistics;https://www.nigerianstat.gov.ng/elibrary;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;https://statistica.gov.md;1;1.0;0.94
000000086;National Bureau of Statistics;https://www.ons.gov.uk/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;https://statistica.gov.md;1;1.0;0.95
000000087;National Bureau of Statistics;http://www.stats.gov.cn/english/;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;1.0
000000087;National Bureau of Statistics;https://statistica.gov.md/index.php?l=en;4.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;;0;5.0;4.8
000000087;National Bureau of Statistics;https://statisticsmaldives.gov.mv/;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.8599999999999999
000000087;National Bureau of Statistics;https://www.knbs.or.ke/;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.94
000000087;National Bureau of Statistics;https://www.nbs.go.tz/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.96
000000087;National Bureau of Statistics;https://www.nigerianstat.gov.ng/elibrary;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.94
000000087;National Bureau of Statistics;https://www.ons.gov.uk/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000088;National Bureau of Statistics;http://www.stats.gov.cn/english/;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;1.0
000000088;National Bureau of Statistics;https://statistica.gov.md/index.php?l=en;4.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;4.0;3.84
000000088;National Bureau of Statistics;https://statisticsmaldives.gov.mv/;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.8599999999999999
000000088;National Bureau of Statistics;https://www.knbs.or.ke/;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.94
000000088;National Bureau of Statistics;https://www.nbs.go.tz/;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;;0;2.0;1.96
000000088;National Bureau of Statistics;https://www.nigerianstat.gov.ng/elibrary;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;0;1.0;0.94
000000088;National Bureau of Statistics;https://www.ons.gov.uk/;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;0;1.0;0.95
000000090;Monaco Statistics;https://en.gouv.mc/Policy-Practice/The-Economy/Analysis-and-Statistics;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;https://www.monacostatistics.mc;1;2.0;1.94
000000090;Monaco Statistics;https://www.fctables.com/teams/monaco-190135/;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.monacostatistics.mc;1;1.0;0.96
000000090;Monaco Statistics;https://www.hellomonaco.com/category/officially/monaco-s-statistics/;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.monacostatistics.mc;1;1.0;0.91
000000090;Monaco Statistics;https://www.imsee.mc/;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;https://www.monacostatistics.mc;1;4.0;3.92
000000090;Monaco Statistics;https://www.monacostatistics.mc/;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;https://www.monacostatistics.mc;1;5.0;5.0
000000090;Monaco Statistics;https://www.worldometers.info/world-population/monaco-population/;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;https://www.monacostatistics.mc;1;1.0;0.94
000000091;Monaco Statistics;https://en.gouv.mc/Policy-Practice/The-Economy/Analysis-and-Statistics;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;0;2.0;1.94
000000091;Monaco Statistics;https://www.fctables.com/teams/monaco-190135/;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0;1.0;0.96
000000091;Monaco Statistics;https://www.hellomonaco.com/category/officially/monaco-s-statistics/;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;0;1.0;0.91
